H2	CH4	C2H4	C2H6	C2H2
10	0	0	1	0
10	0	0	0	0
10	0	0	0	0
20	50	5	25	0
25	60	10	40	0
27	15	5	8	0
30	13	2	5	0
25	10	1	1	0
120	70	52	18	1
100	74	158	23	1
99	74	156	23	1
130	410	645	202	9
125	415	650	205	10
130	420	660	210	10
160	450	690	220	12
150	430	650	190	10
1	14	1	35	0
2	14	1	30	0
3	9	1	28	0
4	8	0	17	0
10	2	0	2	0
7	1	0	1	0
17	8	0	12	0
10	6	0	13	0
12	4	0	9	0
16	4	0	8	0
13	6	0	8	0
9	4	0	4	0
9	1	0	5	0
8	0	0	4	0
11	24	0	18	0
6	20	0	19	0
5	20	0	20	0
2	0	0	0	0
30	37	6	52	0
28	36	5	51	0
31	25	5	52	0
10	6	1	5	0
8	0	1	1	0
14	60	5	101	0
16	51	5	91	0
15	16	2	89	0
18	11	1	68	0
21	18	1	76	0
30	21	2	86	0
37	33	4	66	0
25	58	1	65	0
35	31	0	35	0
25	48	0	54	0
101	66	0	65	0
39	47	0	56	0
8	42	0	55	0
41	68	1	98	0
45	71	0	104	0
39	61	1	61	0
66	32	3	40	0
83	40	6	53	0
90	46	8	56	1
78	46	8	55	1
86	50	10	60	2
40	88	5	76	0
45	95	8	85	0
40	102	10	80	0
22	40	2	75	0
15	35	1	65	0
20	43	2	78	0
25	42	5	82	0
27	45	3	85	0
30	47	4	87	0
27	50	2	90	0
30	52	3	93	0
26	29	4	40	0
20	5	0	28	0
90	0	2	1	2
8	34	10	33	0
12	44	15	45	0
13	34	13	34	0
13	34	13	32	0
24	33	10	23	0
9	6	2	4	0
11	7	2	3	0
9	6	2	3	0
10	6	2	3	0
8	4	2	3	0
8	20	2	2	0
13	6	2	3	0
7	0	0	0	0
26	12	12	8	0
23	13	12	8	0
57	26	68	32	0
55	21	66	31	0
52	15	53	25	0
55	10	56	26	0
53	5	45	13	0
55	6	47	15	0
35	6	5	11	0
33	1	3	2	0
55	75	123	83	0
40	53	66	65	0
41	56	69	68	0
45	60	72	70	0
43	63	75	72	0
36	51	46	42	0
45	56	48	50	0
54	68	54	55	0
16	37	0	27	0
27	38	7	13	0
81	32	3	51	0
92	46	8	65	0
95	40	10	50	0
115	24	16	60	0
52	30	25	66	0
55	20	1	48	0
70	23	2	55	0
60	30	3	62	0
67	40	5	65	0
12	17	8	66	0
15	20	10	65	0
10	8	5	29	0
12	10	1	0	0
10	12	2	1	0
12	10	2	10	0
10	2	0	10	0
5	0	0	0	0
48	103	28	68	0
50	106	30	71	3
48	108	32	72	0
6	6	2	8	0
9	8	3	10	0
8	5	2	7	0
17	10	2	5	0
21	10	2	5	0
8	3	2	3	0
10	3	2	4	0
11	3	2	5	0
13	2	2	5	0
10	2	2	5	0
13	2	3	5	0
18	4	1	3	0
15	1	1	1	0
25	2	0	0	0
30	1	0	0	0
40	0	0	0	0
19	15	4	9	0
16	23	4	10	0
16	24	21	36	0
10	22	20	33	0
12	24	21	35	0
15	27	19	25	0
16	31	25	28	0
19	21	28	16	0
10	2	2	10	0
12	3	1	13	0
16	5	1	5	0
23	8	1	8	0
83	9	3	16	0
91	11	13	66	0
95	5	5	53	0
105	8	8	62	0
30	10	10	65	0
12	5	2	5	0
17	8	3	9	0
20	10	2	4	0
22	10	1	5	0
20	1	0	1	0
10	0	0	2	0
58	85	23	58	0
60	84	25	60	0
62	85	20	65	0
9	108	9	94	0
12	87	7	64	0
11	6	1	5	0
7	3	0	4	0
4	0	0	0	0
30	50	10	50	0
37	51	15	54	0
31	42	20	50	0
35	40	28	56	0
40	42	30	58	0
34	38	19	41	0
21	42	23	45	0
16	47	26	53	0
21	6	6	50	0
28	11	9	63	0
9	5	0	3	0
3	10	0	3	0
11	10	0	2	0
9	8	0	1	0
10	0	0	0	0
12	20	0	10	0
15	18	22	26	0
12	15	24	30	0
15	20	35	32	0
20	22	42	40	0
15	25	50	45	0
20	30	60	50	0
22	37	13	15	0
25	40	16	18	0
30	42	18	20	0
9	78	7	78	0
16	82	6	71	0
8	8	2	11	0
12	4	0	10	0
4	0	0	0	0
45	35	6	38	0
30	32	8	31	0
31	44	8	22	0
28	41	8	18	0
22	40	7	18	0
25	22	8	19	0
21	19	11	23	0
15	13	2	25	0
13	8	2	16	0
34	5	0	0	0
5	0	0	0	0
10	6	0	3	0
15	9	0	3	0
2	4	0	2	0
8	0	0	0	0
60	10	1	10	0
52	8	0	30	0
40	10	0	35	0
10	12	0	43	0
20	19	0	7	0
25	30	0	10	0
27	33	1	12	0
40	35	3	15	0
15	14	1	22	0
22	14	1	22	0
10	2	1	2	0
13	1	0	2	0
5	0	0	0	0
31	20	3	18	0
24	30	5	20	0
27	30	8	26	0
22	32	12	32	0
22	31	14	30	0
34	25	8	25	0
15	28	12	29	0
11	22	1	9	0
11	12	3	9	0
23	3	0	10	0
44	4	1	1	0
6	2	0	1	0
5	5	0	1	0
10	0	0	2	0
17	38	6	7	0
23	42	12	5	0
20	45	10	1	0
15	50	2	6	0
20	57	3	5	0
26	30	5	12	0
30	32	1	10	0
32	33	3	12	0
15	97	9	178	0
17	56	5	103	0
29	30	3	70	0
23	32	3	68	0
28	27	6	64	0
32	30	9	70	0
30	30	9	68	0
30	30	12	73	0
32	38	12	75	0
35	40	11	78	0
32	43	10	80	0
35	46	11	83	0
37	35	2	35	0
32	12	0	17	0
51	18	0	31	0
100	24	0	14	0
15	32	1	7	0
71	14	0	9	0
13	3	0	0	0
12	1	0	0	0
6	1	0	1	0
93	3	15	8	0
100	4	1	0	0
97	5	0	1	0
10	0	0	0	0
30	10	3	12	0
25	17	0	9	0
16	15	1	5	0
20	19	1	8	0
22	20	2	9	0
20	15	3	6	0
15	13	1	3	0
12	15	5	10	0
16	274	75	316	0
14	270	72	282	0
20	305	83	339	0
22	293	80	331	0
35	111	24	83	0
29	98	22	72	0
26	89	20	66	0
37	65	22	68	0
40	70	20	66	0
36	57	20	65	0
35	42	20	66	0
31	40	20	72	0
22	43	23	46	0
16	47	26	53	0
21	10	30	51	0
31	12	46	63	0
30	35	7	11	0
8	38	4	12	0
11	5	0	0	0
5	1	0	0	0
5	1	0	0	0
53	81	63	69	0
62	85	80	92	0
70	80	86	96	0
40	90	92	101	0
50	105	102	105	0
60	120	110	107	0
70	210	136	118	0
85	275	145	126	0
87	274	147	129	0
90	278	150	130	0
92	282	152	133	0
90	285	155	136	0
93	288	157	138	0
96	290	160	140	0
17	102	7	207	0
14	113	7	214	0
29	75	6	62	0
32	71	6	60	0
49	64	7	65	0
31	68	10	68	0
42	58	10	72	0
45	63	10	75	0
42	60	11	68	0
40	65	11	68	0
41	63	11	69	0
42	62	12	72	0
45	65	15	75	0
37	59	6	71	0
32	40	45	51	0
35	28	47	43	0
31	5	3	41	0
45	7	0	6	0
69	12	0	6	0
16	5	0	0	0
12	2	0	2	0
6	0	0	0	0
23	22	15	35	0
30	28	35	45	0
25	30	15	40	0
30	32	20	45	0
35	32	30	55	0
30	40	40	65	0
27	30	35	28	0
30	32	40	30	0
32	35	42	33	0
65	13	0	0	0
74	1	0	0	0
9	0	0	0	0
10	0	3	10	4
1834	350	202	9	329
10	0	4	1	4
27	72	11	204	0
7	64	8	172	0
9	20	3	33	0
13	22	3	36	0
10	20	3	40	0
12	17	2	27	0
22	45	10	92	0
20	40	11	90	0
25	42	11	96	0
26	47	11	98	0
23	51	13	101	0
15	31	8	63	0
8	5	1	11	0
12	5	0	6	0
8	21	35	31	0
100	40	22	35	0
14	25	9	31	0
90	60	96	30	0
120	70	110	32	7
30	50	10	2	0
25	11	8	7	0
33	30	3	22	0
20	10	1	5	0
30	13	2	16	0
35	25	6	7	0
30	10	8	6	0
60	15	20	23	0
81	301	2250	75	1031
25	9	15	15	0
11	4	5	3	0
7	2	3	1	0
13	2	0	0	0
6	0	0	0	0
2	0	0	0	0
102	130	275	108	0
65	95	170	50	0
18	5	8	4	0
13	5	8	4	0
15	3	4	4	0
12	1	1	0	0
12	0	0	0	0
155	221	281	231	0
139	190	265	221	0
121	165	193	47	0
16	13	12	9	0
20	12	3	60	0
12	3	5	17	0
15	5	0	1	0
11	44	11	154	0
5	48	12	165	0
6	44	10	125	0
8	35	9	102	0
21	40	8	67	0
24	36	8	64	0
18	27	7	56	0
22	30	7	53	0
26	30	7	55	0
21	38	8	50	0
28	25	6	40	0
30	22	6	40	0
21	24	5	34	0
15	13	1	6	0
22	20	2	36	0
30	25	0	45	0
10	16	5	70	0
13	18	5	88	0
14	19	5	78	0
14	16	7	58	0
19	8	4	30	0
13	6	4	28	0
9	4	1	16	0
5	2	1	8	0
22	22	8	53	0
25	26	10	50	0
28	26	12	54	0
26	23	12	53	0
12	26	10	56	0
18	24	3	15	0
10	2	1	0	0
10	3	0	0	0
5	7	5	13	0
5	7	6	12	0
9	7	6	12	0
8	3	2	1	0
27	18	36	20	0
22	15	25	12	0
13	16	18	12	0
16	14	24	10	0
20	17	26	10	0
14	12	16	6	0
15	6	1	3	0
2	2	1	0	0
52	60	115	50	0
57	62	93	48	0
65	61	90	46	0
55	60	89	46	0
52	50	85	45	0
55	51	87	23	0
11	20	20	11	0
40	35	23	20	0
50	43	0	32	0
4	40	9	163	0
5	43	10	172	0
7	41	9	109	0
10	32	12	83	0
15	20	6	50	0
11	16	6	46	0
5	12	3	35	0
7	10	3	32	0
4	12	3	32	0
33	40	12	68	0
30	45	12	65	0
37	52	11	65	0
36	33	12	36	0
25	32	12	35	0
21	35	15	41	0
23	25	20	31	0
13	3	12	13	0
20	5	20	21	0
71	10	1	12	0
14	103	18	148	1
26	10	1	0	0
20	14	0	2	0
120	6	10	40	5
22	10	1	0	0
30	13	0	1	0
5	196	158	352	0
8	201	156	353	0
13	170	130	288	0
7	12	4	11	0
48	120	52	136	0
53	127	55	140	0
61	113	58	149	0
40	102	50	138	0
48	106	60	140	0
33	116	75	145	0
46	126	77	152	0
40	130	70	145	0
35	132	74	150	0
39	130	74	148	0
40	125	77	156	0
42	130	80	167	0
44	92	65	130	0
50	70	65	128	0
52	73	65	130	0
56	75	56	121	0
35	65	42	73	0
27	59	44	76	0
31	56	48	51	0
34	61	51	56	0
52	64	65	80	0
40	71	72	85	0
97	91	65	76	0
101	119	73	78	0
106	131	81	98	0
91	110	86	95	0
29	110	61	80	0
22	74	49	60	0
42	61	49	53	0
46	61	50	46	0
55	73	61	72	0
52	82	70	91	0
60	90	76	96	0
50	96	80	102	0
40	102	82	80	0
30	110	90	86	0
45	140	96	90	0
42	165	100	108	0
45	160	96	110	0
50	165	97	112	0
52	167	100	115	0
55	170	102	117	0
57	152	104	120	0
60	156	106	123	0
60	157	107	123	0
14	54	5	120	0
16	58	7	131	0
21	33	6	43	0
23	30	6	42	0
30	28	8	50	0
35	40	12	60	0
41	45	15	72	0
36	35	16	76	0
35	40	15	78	0
38	42	16	85	0
35	43	16	89	0
30	46	20	91	0
21	52	18	73	0
12	45	21	79	0
13	35	23	43	0
36	26	4	13	0
12	31	5	36	0
15	37	0	52	0
22	33	0	32	0
49	30	1	36	0
65	35	2	53	0
59	40	1	60	0
40	42	2	65	0
45	46	18	50	0
51	58	25	60	0
47	62	30	65	0
50	65	32	66	0
52	67	30	65	0
55	70	15	66	0
57	67	16	50	0
4	0	0	0	0
30	4	2	1	0
20	5	0	2	0
11	0	0	0	0
30	18	2	3	1
49	32	4	8	2
42	30	7	11	3
40	26	4	8	2
43	34	15	12	1
46	34	15	12	3
51	32	19	14	1
53	30	18	12	1
65	32	19	18	2
65	35	2	6	3
58	30	3	10	4
46	36	4	10	2
52	31	5	3	2
47	27	3	4	1
51	30	5	1	1
54	26	0	6	0
31	25	4	3	0
35	36	5	3	0
15	10	8	6	0
12	5	12	3	0
10	8	15	2	0
12	8	19	4	1
15	10	10	3	0
10	4	2	1	0
22	15	8	66	0
25	10	10	65	0
22	5	0	1	0
25	1	1	0	0
12	0	1	0	0
10	0	0	0	0
75	50	36	35	1
78	44	10	13	2
75	40	9	15	2
2	3	2	3	0
13	23	5	30	0
20	38	5	27	0
15	33	5	27	0
7	1	1	1	0
11	2	1	3	0
6	2	1	3	0
7	2	1	4	0
4	2	1	3	0
1	0	0	0	0
9	20	2	10	0
13	10	2	7	0
10	9	1	7	0
8	8	1	3	0
32	24	16	18	0
29	25	18	18	0
32	26	20	18	0
33	26	20	19	0
30	23	19	17	0
25	20	18	16	0
21	15	6	8	0
16	13	1	1	0
17	11	1	6	0
16	7	1	3	0
24	5	2	2	0
21	8	1	2	0
10	1	2	2	0
15	3	1	4	0
18	2	0	1	0
42	12	0	1	0
76	4	3	2	0
82	6	5	3	0
40	2	0	0	0
20	5	2	4	0
49	1	0	1	0
48	20	7	5	0
55	25	0	5	0
15	10	3	5	0
10	12	5	0	0
10	0	1	2	0
100	82	20	22	0
100	85	23	22	0
103	88	25	20	0
67	90	3	22	0
70	93	5	25	0
17	7	2	2	1
39	7	6	6	1
27	10	10	8	1
30	12	10	11	2
37	17	10	11	3
28	15	10	8	3
30	16	13	8	3
30	18	14	8	3
29	20	14	8	3
25	20	16	9	0
22	19	18	10	0
35	29	18	14	0
38	30	18	16	0
35	28	17	13	0
21	24	20	15	0
45	5	6	9	0
51	5	2	11	0
61	8	3	16	0
67	3	4	1	0
8	0	0	3	0
31	12	4	6	0
39	18	6	10	0
38	16	9	12	1
36	14	6	9	1
41	13	5	6	1
36	2	3	2	1
42	3	5	5	1
35	2	3	8	1
10	2	2	5	0
12	3	0	2	0
19	1	2	65	0
30	1	0	2	0
65	2	2	5	0
16	2	0	2	0
21	3	2	2	0
31	4	0	2	0
32	4	1	2	0
5	6	0	3	0
80	10	12	8	0
85	12	18	12	0
98	15	30	20	0
62	10	0	1	0
70	3	0	1	0
90	5	1	1	0
105	8	0	1	0
45	10	1	5	0
59	6	3	6	0
15	0	1	1	0
10	0	0	1	0
20	25	10	50	1
18	12	2	53	1
15	14	2	54	0
10	5	0	0	0
10	0	0	0	0
10	0	0	0	0
28	35	30	32	0
30	38	31	35	0
28	40	34	37	0
25	30	35	36	1
10	5	5	3	0
10	0	0	0	0
10	15	1	4	0
5	8	1	2	0
18	8	1	2	0
22	6	1	0	0
26	8	1	1	0
38	10	1	1	0
59	16	1	2	0
40	8	1	1	0
30	6	0	1	0
34	8	0	1	0
18	8	0	0	0
11	5	0	0	0
31	3	5	1	0
35	1	0	0	0
16	20	1	0	0
12	14	0	0	0
15	20	1	2	0
25	40	3	5	0
32	50	5	8	0
35	52	6	9	0
37	55	6	10	0
40	57	8	13	0
3	4	3	3	0
4	3	2	1	0
9	0	0	0	0
11	0	0	0	0
7	0	0	0	0
7	6	3	2	0
8	4	2	2	0
8	2	1	0	0
1	0	0	0	0
16	7	5	2	0
18	6	1	2	0
11	3	2	5	0
31	10	0	2	0
39	21	1	0	0
42	31	8	1	0
35	26	12	3	0
20	30	15	2	0
15	20	20	1	0
20	22	30	1	0
22	23	35	3	0
20	25	3	3	0
10	0	1	0	0
8	7	8	1	0
7	6	8	2	0
6	7	4	2	0
11	2	4	1	0
11	5	2	1	0
8	3	2	1	0
5	0	0	0	0
2	0	0	0	0
15	8	2	3	0
18	10	18	10	0
19	13	18	12	0
18	12	18	13	0
16	13	19	11	0
6	1	0	0	0
19	10	0	0	0
16	3	0	0	0
56	15	20	1	0
21	10	5	1	0
23	5	12	1	0
30	6	20	2	0
10	8	25	5	0
10	15	35	8	0
10	12	50	10	0
10	12	50	8	0
10	15	52	10	0
10	12	56	10	0
12	10	60	5	0
10	8	52	4	0
9	1	5	1	0
12	2	6	1	0
23	7	7	1	0
9	7	7	2	0
7	0	0	0	0
3	0	0	0	0
14	3	0	0	0
7	0	0	0	0
8	0	0	0	0
1	0	0	0	0
10	6	5	1	0
22	5	22	10	0
25	6	22	10	0
23	6	21	9	0
15	5	35	11	0
10	2	1	1	0
12	18	41	30	0
11	13	1	1	0
35	38	7	25	0
39	46	0	15	0
11	6	0	1	0
20	10	2	6	0
22	16	10	15	0
30	20	3	7	0
12	30	9	7	0
22	40	33	10	0
25	50	36	8	0
30	52	38	10	0
35	28	43	12	0
11	4	4	1	0
14	4	3	1	0
5	0	0	0	0
8	0	0	0	0
9	0	0	0	0
8	4	6	3	0
6	4	12	4	1
10	3	2	1	0
8	3	2	1	0
11	4	1	1	0
10	2	1	2	0
30	12	1	4	0
30	14	1	1	0
16	12	0	0	0
21	15	1	1	0
37	11	2	2	0
21	6	2	14	0
15	3	7	37	0
15	6	3	1	0
30	10	5	6	0
25	10	5	4	0
10	12	0	4	0
15	17	3	2	0
18	20	5	3	0
15	22	0	0	0
10	20	1	1	0
20	6	7	3	0
27	6	6	3	0
27	3	5	2	0
13	10	1	1	0
17	10	2	2	0
20	16	2	2	0
25	15	3	10	0
30	15	3	10	0
30	16	4	12	0
38	18	4	13	0
35	18	3	12	0
30	15	5	15	0
25	15	6	12	0
17	9	1	6	0
11	10	2	7	0
18	3	0	0	0
23	1	0	1	0
31	5	1	6	0
38	6	3	10	0
30	10	6	3	0
10	20	8	1	0
12	10	7	8	0
10	12	4	20	0
10	14	4	22	0
10	15	1	3	0
26	17	10	11	0
32	29	17	19	0
22	12	6	3	0
29	12	6	2	0
40	12	10	2	0
44	10	15	4	0
19	13	17	4	0
15	10	17	5	0
14	10	18	2	0
23	15	24	5	0
28	18	15	3	0
12	3	5	0	0
16	4	1	0	0
31	6	8	1	0
12	8	2	0	0
10	5	0	0	0
11	10	0	0	0
8	11	0	0	0
6	10	0	0	0
8	12	0	0	0
10	15	0	0	0
12	18	0	1	0
4	19	0	1	0
140	10	8	2	2
163	5	6	3	1
190	8	10	6	2
267	10	31	12	5
150	15	32	15	3
149	20	25	3	2
10	12	11	1	0
80	15	0	1	0
85	20	2	4	0
18	23	3	2	0
15	25	5	2	0
18	6	12	15	0
12	4	9	20	0
15	13	9	24	0
17	16	5	25	0
30	15	5	25	0
27	18	5	20	0
30	20	6	26	0
39	22	6	29	0
35	18	6	24	0
25	11	5	29	0
22	10	5	30	0
25	11	4	25	0
12	3	1	1	0
16	6	0	3	0
30	18	1	13	0
61	42	1	2	0
70	45	1	1	0
54	50	3	2	0
12	3	6	2	0
15	5	5	3	0
22	8	3	2	0
20	10	4	3	0
22	12	6	5	0
10	8	3	7	0
20	19	5	14	0
19	22	3	8	0
22	24	3	8	0
17	21	3	9	0
20	25	6	18	0
37	36	10	22	0
32	28	12	26	0
32	30	12	28	0
32	25	12	30	0
35	21	8	20	0
26	5	10	13	0
31	11	29	5	0
12	1	0	0	0
30	11	10	0	0
35	6	4	1	0
15	8	10	5	0
12	10	13	20	0
10	15	22	30	0
10	10	25	5	0
10	5	5	3	0
28	22	6	2	0
25	20	7	3	0
5	3	3	1	0
7	4	4	1	0
17	8	0	1	0
14	8	0	4	0
12	10	0	0	0
14	10	3	0	0
16	10	3	0	0
18	10	3	0	0
16	8	3	0	0
15	8	3	0	0
36	10	0	0	0
11	22	1	0	0
12	30	3	1	0
13	9	4	2	0
10	2	0	0	0
15	4	4	2	0
8	2	1	1	0
31	10	0	0	0
24	52	36	55	1
20	3	1	1	0
18	3	1	1	0
6	2	0	0	0
6	2	0	0	0
29	24	7	13	0
25	22	7	10	0
28	22	7	10	0
30	10	7	9	0
33	7	5	4	0
11	2	1	1	0
15	2	1	1	0
8	1	0	0	0
7	0	0	0	0
10	12	5	4	0
12	16	6	3	0
10	20	6	3	0
11	22	3	3	0
11	2	1	1	0
14	2	0	0	0
5	0	0	0	0
10	0	0	0	0
12	0	0	0	0
10	0	0	0	0
4	0	0	0	0
18	0	1	0	3
18	14	10	14	0
15	25	12	15	0
14	16	12	12	0
15	8	13	12	0
12	2	0	0	0
8	2	0	0	0
7	1	0	0	0
9	1	0	0	0
5	1	0	0	0
2	0	0	0	0
12	30	10	15	0
24	16	11	8	0
25	15	12	10	0
15	6	12	11	0
10	7	8	3	1
10	5	7	2	1
16	10	1	1	1
18	12	9	2	2
20	15	10	15	0
30	10	16	5	0
35	32	20	5	5
25	35	20	4	4
26	9	25	4	5
33	9	25	5	0
20	5	1	0	0
5	3	5	1	0
11	3	5	1	0
4	0	0	0	0
4	0	0	0	0
11	3	2	3	0
5	2	1	0	0
11	3	2	0	0
9	1	0	0	0
15	9	5	5	0
15	10	5	5	0
14	8	0	0	0
6	5	0	1	0
90	10	2	4	0
42	10	0	0	0
10	1	0	1	0
86	10	2	1	0
95	13	2	1	0
105	15	3	1	0
30	20	5	3	0
40	30	5	6	0
25	26	8	10	0
20	27	10	12	0
22	30	8	10	0
20	32	10	12	0
18	35	12	15	0
20	30	10	12	0
15	10	2	5	0
10	3	1	2	0
28	12	22	4	0
25	5	5	10	0
5	5	20	1	0
8	2	16	1	0
14	8	8	0	0
16	8	8	1	0
13	8	8	2	0
19	6	8	1	0
22	8	8	1	0
20	10	7	0	0
22	10	0	0	0
26	11	0	0	0
14	6	0	1	0
36	3	4	0	0
68	3	4	0	0
13	5	17	2	0
20	5	5	1	0
42	10	25	3	0
50	12	5	2	0
55	12	6	1	0
28	15	10	3	0
15	20	15	5	0
20	25	20	3	0
22	30	22	5	0
25	15	25	4	0
20	10	28	5	0
22	52	10	18	0
20	50	12	15	0
20	10	5	6	0
15	2	2	4	0
72	19	16	4	3
78	15	15	3	4
78	15	15	3	4
25	10	14	3	2
23	4	8	3	2
12	16	0	4	0
3	72	18	92	0
6	37	8	42	0
14	12	6	25	0
11	22	6	23	0
20	32	12	30	0
35	44	16	38	0
32	39	18	42	0
35	30	20	48	0
20	20	20	44	0
20	18	20	47	0
12	11	19	45	0
15	12	11	32	0
19	14	1	0	0
12	5	0	0	0
8	0	0	0	0
5	0	0	0	0
35	30	41	3	0
50	12	49	5	0
71	10	51	8	0
79	12	7	2	0
85	12	13	50	0
96	15	15	50	0
15	20	20	55	0
20	30	22	65	0
55	20	10	26	0
24	35	28	68	0
28	42	35	74	0
30	45	37	78	0
32	47	40	84	0
35	50	42	86	0
38	53	45	90	0
42	57	47	95	0
12	3	2	1	0
15	2	1	1	0
13	2	0	0	0
13	0	0	0	0
16	0	0	0	0
23	0	0	0	0
811	15	1	2	0
709	16	1	2	0
12	2	3	4	0
18	10	10	18	0
20	13	22	28	0
18	10	28	30	0
18	11	29	28	0
22	12	30	28	0
25	15	32	30	0
21	12	5	4	0
25	5	1	5	0
31	8	0	0	0
89	3	0	1	0
112	4	0	1	0
125	5	6	2	0
105	6	10	5	0
32	35	31	20	0
40	30	46	30	0
30	26	52	33	0
20	30	49	30	0
12	20	2	18	0
15	25	2	20	0
22	30	5	28	0
20	32	3	25	0
18	35	5	20	0
20	40	7	22	0
15	20	2	5	0
10	0	0	0	0
41	16	22	9	0
40	19	13	10	0
34	14	11	6	0
27	8	4	3	0
15	0	3	2	0
8	1	1	0	0
22	10	5	2	0
28	12	6	2	0
13	9	5	2	0
10	7	3	2	0
13	6	2	2	0
10	5	2	2	0
10	4	1	3	0
17	6	1	0	0
10	3	1	0	0
13	3	0	0	0
11	2	0	0	0
10	1	0	0	0
4	0	0	0	0
2	0	0	0	0
1	1	0	0	0
5	0	0	3	0
31	2	0	0	0
13	0	0	0	0
30	8	1	5	0
15	10	2	3	0
10	5	0	1	0
10	4	0	1	0
10	0	2	1	0
10	0	1	1	0
12	8	2	3	0
15	10	4	5	0
12	5	0	0	0
162	9	2	1	0
156	7	1	2	0
113	6	1	1	0
105	6	2	1	0
98	6	2	1	0
56	4	1	1	0
10	1	0	0	0
216	13	2	2	0
186	13	2	3	0
151	10	1	1	0
148	9	1	1	0
138	9	1	1	0
59	7	0	2	0
587	36	3	4	0
467	25	3	3	0
460	26	3	3	0
441	19	2	2	0
436	20	2	2	0
448	20	2	2	0
393	28	2	2	0
383	20	1	2	0
371	16	0	1	0
340	15	0	1	0
309	15	0	1	0
251	11	0	1	0
170	9	0	1	0
130	7	0	1	0
118	6	0	1	0
98	5	0	1	0
69	3	0	0	0
15	0	0	0	0
517	25	1	1	0
476	21	1	1	0
406	18	1	1	0
381	10	1	1	0
337	6	1	1	0
307	6	1	1	0
286	6	1	0	0
247	3	1	0	0
210	2	1	0	0
105	2	0	0	0
5	0	0	0	0
3	0	0	0	0
27	15	6	5	0
22	14	8	8	0
32	18	9	8	0
32	18	10	10	0
35	15	16	12	0
32	15	18	12	0
30	18	18	15	0
32	19	18	16	0
39	20	21	16	0
34	18	20	14	0
23	16	21	15	0
22	10	4	10	0
18	5	4	12	0
21	6	6	4	0
12	8	5	6	0
21	25	19	9	0
32	21	6	9	0
21	23	2	1	0
28	33	5	13	0
11	3	5	15	0
71	16	0	5	0
95	25	0	7	0
63	11	0	1	0
78	6	2	2	0
83	8	2	1	0
90	10	1	3	0
98	5	1	0	0
20	2	0	0	0
98	8	0	0	0
20	10	0	0	0
35	1	2	1	0
30	2	0	1	0
12	1	0	0	0
10	2	0	0	0
10	0	0	0	0
22	1	1	1	0
28	1	1	1	0
30	1	1	1	0
35	2	3	2	0
40	3	0	1	0
35	6	1	1	0
40	8	2	1	0
30	10	3	1	0
35	10	4	1	1
32	3	2	1	0
30	3	2	1	1
10	1	1	0	0
10	2	1	1	0
10	0	0	0	0
10	0	0	0	0
210	610	630	265	0
152	500	562	225	0
32	310	355	132	0
10	1	2	1	0
10	1	3	1	0
10	0	0	0	0
2	2	3	3	0
3	1	1	0	0
11	1	0	0	0
8	1	0	0	0
5	1	0	0	0
5	1	0	0	0
20	2	2	0	0
15	2	2	0	0
15	0	0	0	0
15	0	0	0	0
11	0	0	0	0
30	7	2	5	0
38	7	2	4	0
29	7	1	2	0
30	8	1	2	0
30	8	2	1	0
25	7	1	1	0
12	1	0	0	0
10	1	0	0	0
201	49	72	16	0
197	47	71	16	0
193	43	70	15	0
196	40	72	18	0
201	32	75	16	0
208	28	52	15	0
194	31	55	16	0
184	32	44	18	0
167	35	47	21	0
154	33	34	16	0
120	35	36	5	0
38	25	35	15	0
30	19	16	3	0
19	5	12	3	0
18	4	0	36	0
7	2	2	1	0
5	0	0	0	0
17	11	11	4	0
19	11	20	5	0
9	1	0	0	0
31	5	10	3	0
25	3	2	1	0
41	6	6	3	0
38	2	0	1	0
23	1	0	0	0
49	21	41	4	0
21	25	46	8	0
28	26	52	10	0
75	35	57	12	0
70	31	60	10	0
73	21	65	11	0
54	30	50	10	0
61	35	54	8	0
15	31	10	2	0
22	43	14	3	0
30	52	43	20	0
35	60	52	10	0
40	65	50	10	0
45	72	52	10	0
15	70	50	10	0
12	72	52	8	0
16	69	35	8	0
20	48	46	12	0
25	50	50	15	0
28	55	53	16	0
15	30	2	3	0
27	57	50	10	0
30	60	53	7	0
25	32	28	10	0
15	16	15	3	0
10	20	19	5	0
14	3	2	1	0
1	1	1	0	0
16	5	2	1	0
7	3	0	0	0
6	0	0	0	0
4	0	0	0	0
17	4	0	0	0
11	4	0	0	0
16	4	0	0	0
7	1	0	0	0
18	7	4	2	0
11	8	4	2	0
9	6	1	0	0
6	1	0	0	0
16	7	1	1	0
18	4	1	1	0
17	4	1	1	0
12	5	0	0	0
24	35	45	18	0
12	36	50	20	0
15	42	39	17	0
13	38	5	13	0
6	33	0	0	0
11	1	1	1	0
12	10	1	0	0
15	16	0	0	0
20	11	1	0	0
23	1	0	0	0
5	1	1	1	0
41	11	0	0	0
11	2	0	0	0
12	1	0	0	0
23	10	5	1	0
20	15	8	3	0
20	18	10	5	0
102	68	97	56	0
105	70	100	53	0
25	73	102	55	0
25	74	106	57	0
20	10	1	20	0
251	250	390	68	0
112	121	150	45	0
225	211	351	70	0
211	201	342	71	1
155	204	295	78	1
145	193	291	80	0
135	165	265	40	0
111	151	250	42	0
115	144	225	45	0
96	130	198	48	0
86	138	160	49	0
45	74	121	26	0
12	9	14	3	0
42	105	102	41	0
45	39	82	19	0
20	4	0	0	0
14	6	8	2	0
